Article,Topic,Legitimacy
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
الصورة بالفعل لتمثال يجسّد القذافي نحته طالب روسي,ثقافة وفن,صحيح
الصورة تعود إلى الأميرة عصمت ابنة ملك إيران ناصر الدين القاجاري,ثقافة وفن,صحيح
الصور مفبركة وليست من مكان انعقاد قمة الناتو الأخيرة,ثقافة وفن,زائف
باب الكعبة ليس أكبر كتلة من الذهب في العالم,ثقافة وفن,زائف
الصورة مركّبة ولا تُظهر الأهرامات وخلفها نجوم من مجرّة درب التبانة,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثلة التركية توبا بويكوستون الشهيرة باسم لميس,ثقافة وفن,زائف
خبر اكتشاف مدينة أثرية عمرها 3400 سنة جرّاء انحسار نهر دجلة صحيح,ثقافة وفن,صحيح
الفيديو مفبرك وإيلون ماسك لم يدلِ بشهادته في قضية جوني ديب وآمبر هيرد,ثقافة وفن,زائف
لم تستخدم آمبر هيرد اقتباسات من فيلم سيد ريبلي الموهوب في شهادتها ضدّ جوني ديب,ثقافة وفن,زائف
محمد شومان ينفي طرده من تركيا وتسليمه للسلطات المصريّة,ثقافة وفن,زائف
شبكة إم بي سي لم تعلن فسخ تعاقدها مع رامز جلال لفشل برنامجه الأخير,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان أحمد بدير,ثقافة وفن,زائف
الكوميدي كريس روك لم يرتد رقعة حماية لخده حين تلقى صفعة سميث,ثقافة وفن,زائف
لم ينشر كريس روك اعتذارًا لويل سميث وزوجته,ثقافة وفن,زائف
الممثِّل السوري بسام كوسا لن يشارك في مسلسل كسر عظم خلال شهر رمضان,ثقافة وفن,زائف
لا صحة للتصريح المنسوب للفنان يحيى الفخراني عن البطاقة الذكية في سورية,ثقافة وفن,زائف
تصريح مفبرك منسوب للممثل ليوناردو دي كابريو عن محاولة إنقاذ الطفل ريّان,ثقافة وفن,زائف
تغريدة مفبركة منسوبة للممثل يوسف الشريف عن فوز السنغال على مصر,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان السوري دريد لحام,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان عادل إمام,ثقافة وفن,زائف
لا صحة لخبر وفاة المغني المصري محمود الليثي,ثقافة وفن,زائف
حنان ترك لم تدع إلى عدم الاحتفال بعيد الميلاد ومشاركة طقوسه,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنانة سميرة توفيق,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل التونسي صلاح مصدق,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل الأردني ربيع شهاب,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنانة الأردنية عبير عيسى,ثقافة وفن,زائف
الفنان الفلسطيني علي نسمان لم يحصل على تصريح عمل من دولة الاحتلال,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان الجزائري عبد الرحمان جلطي,ثقافة وفن,زائف
جوني ديب لن يحضر الحفل الختامي لمهرجان القاهرة السينمائي,ثقافة وفن,زائف
الرئيس المصري لم يصدر قرارًا بتعطيل الدراسة بسبب انتشار الأوبئة,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل المصري أحمد بدير,ثقافة وفن,زائف
صورة لطفي بوشناق مع توباك وسنوب دوغ مفبركة,ثقافة وفن,زائف
لم يصدر مؤشر التنافسية العالمية لعام 2021 وفلسطين ليست مدرجة فيه,ثقافة وفن,زائف
الصورة من دبي وليست لتسليم بيكا الدكتوراة الفخرية في السعودية,ثقافة وفن,زائف
لم تُنشر تصريحات لراغب علامة تسيء لجمهوره في تونس,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل السوري زهير رمضان,ثقافة وفن,زائف
الفيديو مفبرك ولم يدهش هذا الشاب لجنة التحكيم بإنشاده,ثقافة وفن,زائف
نقابة الممثلين المصريين تنفي تعيين أحمد عبد العزيز خلفًا لأشرف زكي,ثقافة وفن,زائف
الفيديو من فيلم أميركي قديم وليس لأول قطار في العالم,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان عادل إمام,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان السوري ياسر العظمة,ثقافة وفن,زائف
الصورة مفبركة وليست لجيسون ستاثام وهو يحمل عبوتي بنزين,ثقافة وفن,زائف
الفنانة نداء شرارة تنفي خبر خلعها الحجاب,ثقافة وفن,زائف
نجل صباح فخري ينفي لمسبار خبر وفاة والده,ثقافة وفن,زائف
الصورة مفبركة وليست لكريس إيفانز بقميص يحمل عبارة مناهضة لترامب,ثقافة وفن,زائف
الصورة ليست عملًا فنيًا للأفغانية شمسية حساني,ثقافة وفن,زائف
خبر وفاة الممثل العراقي سامي قفطان غير صحيح,ثقافة وفن,زائف
هذه الصورة المتداولة للفنان ياسر العظمة مفبركة,ثقافة وفن,زائف
تغريدة زائفة منسوبة للممثل أسامة عباس عن تهميش المنتجين له,ثقافة وفن,زائف
الصورة مفبركة ولم تُلتقط مؤخرًا لعادل إمام,ثقافة وفن,زائف
جومانة مراد لم ترفض الحصول على الإقامة الذهبية في الإمارات,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان المغربي محمد الجم,ثقافة وفن,زائف
الصورة مفبركة وليست من أحدث ظهور لعادل إمام,ثقافة وفن,زائف
خبر وفاة الفنان المصري طلعت الشريف غير صحيح,ثقافة وفن,زائف
ياسمين صبري لم تسخر من محمد رمضان بعد التحفظ على أمواله,ثقافة وفن,زائف
الصورة ليست لحبيبة الممثل فين ديزل، كما أنهما لم ينفصلا وعادا بعد حادث وقع لها,ثقافة وفن,زائف
الصورة ليست لجدارية في حي الشيخ جراح بل تصميم فني,ثقافة وفن,زائف
خبر وفاة الفنان سمير غانم صحيح,ثقافة وفن,صحيح
لا صحة لخبر وفاة مغني الراب التونسي محمد أمين حمزاوي,ثقافة وفن,زائف
لم يصب ماجد الكدواني بمرض جلدي والصورة لعمل فني عام 2018,ثقافة وفن,زائف
منشور مفبرك منسوب لحنان ترك تنتقد فيه الرجال,ثقافة وفن,زائف
زاهي وهبي ما يزال يعاني من الإصابة بالفايروس، لكنه لم يمت,ثقافة وفن,زائف
يحيي الفخراني ينفي لمسبار وصفه للمصريين بأصحاب المظاهر,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل الجزائري صالح أوقروت,ثقافة وفن,زائف
الصورة لتصميم افتراضي وليست لطائرة حربية تركية,ثقافة وفن,زائف
مسلسل أرطغرل لم يدخل موسوعة غينيس ولا يوجد تصنيف لأفضل عمل درامي,ثقافة وفن,زائف
لا صحة لخبر وفاة ابنة الفنان السوري فادي صبيح,ثقافة وفن,زائف
صور تصميم مُتخيّل وليست لمنزل فلاديمير بوتين الحقيقي,ثقافة وفن,زائف
عمرو سلامة ينفي مشاركة شريف عرفة في إخراج فيلم أحمس,ثقافة وفن,زائف
لم يعلن عن إلغاء الموسم الخامس من مسلسل لاكاسا دي بابيل,ثقافة وفن,زائف
الممثلة آلاء حسين تنفي إصابتها بفايروس كورونا بعد تلقيها اللقاح,ثقافة وفن,زائف
