Article,Topic,Legitimacy
الخارطة مفبركة وتونس ليست الوحيدة في أفريقيا التي لم يصلها لقاح كورونا,صحة,زائف
الصورة مضللة ولم تدخل مواطنة كويتية العناية المركزة بعد تلقي لقاح كورونا,صحة,زائف
بلومبيرغ تتوقع نهاية كورونا بعد 7 سنوات وفق آلية التطعيم الحالية وسرعتها,صحة,صحيح
الطبيب ذاكر لهيذب لم يبشر التونسين بنهاية فايروس كورونا,صحة,زائف
الصور قديمة ولم تتسلم تونس دفعة من لقاح سبوتنيك الروسي,صحة,زائف
لا وجود لدراسة علمية تقول إن المنسف يخفف أعراض كورونا,صحة,زائف
تكريم الفرق الطبية في مصر لجهودها في مواجهة كورونا بعملة نقدية جديدة,صحة,صحيح
المركز الصحي في الإمارات لم يكتب أوقفوا انتشار الألمان بدلًا من الجراثيم,صحة,زائف
الصحة الفلسطينية لم تعلن أن الرئيس عباس وقيادات فتح أول من سيتلقى اللقاح,صحة,زائف
قصة الهندي الذي اقتلع الأطباء من فمه 232 سنًا صحيحة,صحة,صحيح
تصريح زائف لمحمد شتية عن أفضلية لقاح كورونا البريطاني,صحة,زائف
لم تنطلق صفارات الإنذار في لندن معلنة انهيار المنظومة الصحية,صحة,زائف
لم تطلب فايزر 800 مليون قارورة زجاجية لحفظ اللقاح سنة 2019,صحة,زائف
قائمة زائفة تحتوي على موانع لتلقّي لقاحات كورونا,صحة,زائف
رسالة من مكتب محاماة وليست قرار محكمة إسرائيلية بإيقاف لقاح كورونا,صحة,زائف
منظمة الصحة العالمية لم تستثنِ تونس من الدعم للحصول على لقاح كورونا,صحة,زائف
لم تُعلن بريطانيا عن وفاة 35 شخصًا بعد تلقيهم لقاحًا ضد كوفيد-19,صحة,زائف
أوباما لم يحذر الأفارقة من تلقي لقاح فايروس كورونا,صحة,زائف
"هذه ترجمة فيسبوك لـ""مطاعيم كورونا"" وليس خطأ من وزارة الصحة الأردنية",صحة,زائف
تصريح مفبرك لوزيرة الصحة المصرية عن علاقة الزواج بسلالة كورونا الجديدة,صحة,زائف
لا أنباء عن وفاة أشخاص في السعودية جراء تلقّي لقاح كورونا,صحة,زائف
لقاح فايزر لا يحول البشر إلى تماسيح وينبت لحية للنساء كما قال الرئيس البرازيلي,صحة,زائف
الصورة مفبركة وليست لماكرون بعد إصابته بكورونا,صحة,زائف
بيل غيتس لم يرفض تطعيم أطفاله باللقاح,صحة,زائف
لم يقتل لقاح إنفلونزا الخنازير 250 ألف أميركي عام 1976,صحة,زائف
ادّعاءات زائفة عن علاقة بيل غيتس بتفشي فايروس كورونا,صحة,زائف
لا أنباء عن توزيع 50 يورو في النمسا لكل من يتطوع لفحص كورونا,صحة,زائف
لا أنباء عن إرسال ألمانيا للقاح كورونا إلى سورية,صحة,زائف
الرئيس الفلسطيني على قيد الحياة ولم يصب بفايروس كورونا,صحة,زائف
مؤسس الشركة التي طورت لقاح كورونا تركي الأصل وليس سورياً,صحة,زائف
الأطباء في ألمانيا لا يتدربون على خياطة الجروح بتقطيب العنب,صحة,زائف
"لم تُسلِّم الصحة التونسية شخصاً في ""بنزرت"" جثة غير جثة والده",صحة,زائف
لم يُرسل أردوغان 500 ألف فحص كورونا إلى تونس,صحة,زائف
ترامب لم يغرد على حسابه في تويتر: دمي هو اللقاح,صحة,زائف
ديانا لينسكا على قيد الحياة ولم يتم اغتيالها لحديثها عن مخطط لنشر الأوبئة,صحة,زائف
لم تطلق الصحة العالمية اسم متحوّر إكس على متحوّر كورونا الجديد,صحة,زائف
تيدروس لم يقل إنّ الذين تلقوا الجرعة الثالثة من فايزر معرضون للعجز والتحول الجنسي,صحة,زائف
الصحة العالمية لم تُعلن حالة الطوارئ بسبب تفشي جدري القرود,صحة,زائف
قصة بول ألكسندر الذي يعيش داخل إسطوانة حديدية منذ عام 1952 صحيحة,صحة,صحيح
محكمة العدل الدولية لم تصدر قرارًا بإلغاء اللقاح وتصنيعه وبيعه,صحة,زائف
قائمة مفبركة منسوبة لهيئة المنتجات الصحية في إيرلندا تحذر من لقاح كورونا,صحة,زائف
منظمة الصحة العالمية لم تحذر من فايروس جديد اسمه كوفيد-20,صحة,زائف
صورة وثيقة مفبركة عن متحورات فايروس كورونا,صحة,زائف
الرئيس الفلسطيني مدّد حالة الطوارئ ولم يُعلن الإغلاق الشامل لمواجهة كورونا,صحة,زائف
لم يترك طبيب ألماني قبل انتحاره رسالة بأنّ لقاح كورونا جريمة ضد الإنسانية,صحة,زائف
لا صحة لظهور متحور جديد لفايروس كورونا باسم هيهي,صحة,زائف
لا صحة لخبر إلقاء القبض على الرئيس التنفيذي لشركة فايزر,صحة,زائف
مجدي يعقوب لم يحصل على لقب أسطورة الطب في العالم,صحة,زائف
لم يلقَ أحد طياري شركة دلتا حتفه في الجو بسبب لقاح كورونا,صحة,زائف
لا صحة لخبر رفع الحجر الصحي عن جميع ولايات الجزائر بدءًا من 15 سبتمبر 2021,صحة,زائف
رسالة مفبركة منسوبة لوزارة الصحة السنغافورية حول كوفيد-19,صحة,زائف
تصريح مفبرك لوزير الصحة العُماني عن حق ترك الزوجة غير الملقحة والزواج بغيرها,صحة,زائف
قائمة زائفة لأسماء وتواريخ ظهور سلالات مستقبلية من كورونا,صحة,زائف
جمال بلعمري ينفي خبر تبرعه بـ500 جهاز أكسجين لمستشفيات الجزائر,صحة,زائف
لم يعلن مجلس الوزراء العراقي عن حظر تجوال خلال عيد الأضحى,صحة,زائف
لا صحة لتقليص العطلة السنوية لقطاع الصحة في الجزائر,صحة,زائف
كوبا أعلنت بالفعل عن إنتاج لقاح ضد كورونا اسمه عبد الله,صحة,صحيح
خبر زائف حول إلغاء المحكمة العليا الأميركية للتطعيم الشامل,صحة,زائف
منظمة الصحة العالمية تنفي تعليقها على صفقة اللقاحات الفاسدة في فلسطين,صحة,زائف
وزارة الصحة الفلسطينية تنفي اتهام حسين الشيخ بالمسؤولية عن صفقة اللقاحات الفاسدة,صحة,زائف
وزارة الصحة الأردنية تنفي قرار إيقاف تلقي لقاح أسترازينيكا,صحة,زائف
لقاحات كورونا لا تحتوي على قوة مغناطيسية تجذب المعادن,صحة,زائف
تقنية محاكاة وضعية الجنين لإراحة الأعصاب في اليابان صحيحة,صحة,صحيح
التصريح المنسوب لعالم الأوبئة مونتانييه في برنامج طوني خليفة مفبرك,صحة,زائف
الصحة العراقية تنفي تسجيل أيّة إصابات بمرض الفطر الأسود,صحة,زائف
مصر لم تحظر لقاح كورونا على مواطنيها المقيمين في دول الخليج,صحة,زائف
لا صحة لخبر وفاة متلقي لقاح كورونا في الخريف,صحة,زائف
لا أبحاث علمية تقول إنّ تناول الموز يوميًا يقي من فايروس كورونا,صحة,زائف
البيان مفبرك، ولم تتوصل الصحة الروسية إلى أنه لا وجود لفايروس كورونا,صحة,زائف
فايزر لم توقف تزويد الأردن بجرعات اللقاح بسبب تأخر في دفع المستحقات,صحة,زائف
لم تصرح وزيرة الصحة الفلسطينية بفقدان السيطرة على الجائحة في الضفة الغربية,صحة,زائف
الخارطة مفبركة وتونس ليست الوحيدة في أفريقيا التي لم يصلها لقاح كورونا,صحة,زائف
