Article,Topic,Legitimacy
الفيديو مفبرك ولم يصفع شاب كردي دونالد ترامب انتقامًا لزوجته,أخبار,زائف
الصورة ليست لطائرة حربية يمنية الصنع من الجيل الرابع,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست لرضيع يخوض تجربة القفز المظلي,أخبار,زائف
صورة السيسي وهو يؤدي صلاة الجمعة في مسجد المشير طنطاوي حديثة وليست خلال انتشار كورونا,أخبار,صحيح
البنتاغون لم يرفع درجة التأهب إلى اللون الأحمر تحسّبًا لوقوع انفجار نووي في خليج عدن,أخبار,زائف
المتحدث باسم جيش الاحتلال الإسرائيلي دانيال هاغاري لم يعلن استقالته,أخبار,زائف
لم ينفِ مسؤول في حماس اضطرار مواطني غزة إلى دفع آلاف الدولارات لشركة هلا لعبور مصر,أخبار,زائف
الصورة مفبركة وليست لنتنياهو وهو داخل مستشفى بسبب إصابته بفايروس كورونا,أخبار,زائف
التصميم مفبرك ولا صحة للتصريح المنسوب لأحمد الطيب بأن غزة بيعت من قبل الخونة,أخبار,زائف
التصميم مفبرك والجزيرة لم تنشر خبرًا عن سيطرة الدعم السريع على مواقع للجيش في أم درمان,أخبار,زائف
الفيديو قديم وليس لتهديد رئيس أركان الجيش الأميركي الفصائل الموالية لإيران في العراق,أخبار,زائف
الفيديو مولّد بالذكاء الاصطناعي وترامب لم يعد بإخراج القوات التركية من قبرص,أخبار,زائف
لا صحة للأنباء المتداولة حول عزل العراق اقتصاديًّا ولا يوجد إعلان أميركي بذلك,أخبار,زائف
الفيديو مركّب وليس لانفجار لغم زرعته القسام بوحدة عسكرية إسرائيلية,أخبار,زائف
هيئة قناة السويس لم تعلن توقف جميع شركات الشحن عن العبور عبر القناة,أخبار,زائف
لم يصدر عن الرئاسة المصرية قرار ببناء معبد يهودي في العاصمة الإدارية,أخبار,زائف
عُمان لم تُعلن نيتها التدخل عسكريًا إلى جانب اليمن عقب هجمات التحالف الدولي الأخيرة,أخبار,زائف
إسرائيل لم تعلن مقتل زوجة إيتمار بن غفير في مستوطنة أدورا,أخبار,زائف
الفيديو مركب وليس لاستهداف المقاومة جنودًا إسرائيليين أثناء تأديتهم طقوسًا تلمودية,أخبار,زائف
جماعة الحوثي لم تناشد السعودية لحمايتها من أي عدوان خارجي,أخبار,زائف
الموساد لم يغتل صحفيًّا يدعى جيري يوركام لأنه كشف خسائر الجيش الإسرائيلي,أخبار,زائف
اسم حمد بن جاسم لم يرد في وثائق إبستين المكشوف عنها مؤخرًا,أخبار,زائف
الصورة مفبركة وليست لكسوف الشمس في البرتغال حديثًا,أخبار,زائف
الفيديو قديم وليس لمظاهرة ضد آل سعود في جامعة نجران السعودية,أخبار,زائف
صورة انحناء الرئيس الجزائري عبد المجيد تبون أمام العلم الفرنسي مفبركة,أخبار,زائف
الصوت مركب وليس لهتافات مؤيدة لحمزة بن الحسين في مظاهرات الأردن الداعمة لغزة,أخبار,زائف
الصورة مولّدة بالذكاء الاصطناعي وليست لظهور محمد بن سلمان في حفل راقص,أخبار,زائف
الصورة مفبركة وليست لمنشورات إسرائيلية تطالب بإخلاء رفح من السكان,أخبار,زائف
الفيديو مفبرك وليس لتحرش الرئيس الأميركي جو بايدن بطفلة,أخبار,زائف
فلاديمير بوتين لم يُصرّح بأن اليمن هي الدولة الوحيدة التي صفعت الغرب,أخبار,زائف
الصورة مفبركة وليست لرسالة وجّهها طفل فلسطيني من غزة إلى اليمنيين,أخبار,زائف
قناة إيه بي سي نيوز لم تنقل تصريحًا لقادة حماس عن عدم استعدادهم لردة فعل إسرائيل على 7 أكتوبر,أخبار,زائف
بي بي سي لم تغير خلفية شعارات حساباتها إلى الأسود استعدادًا لإعلان مرتقب من العائلة المالكة,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست من مهرجان لأكل البرسيم والحشائش في سنغافورة,أخبار,زائف
الفيديو مفبرك ولم يصفع شاب كردي دونالد ترامب انتقامًا لزوجته,أخبار,زائف
الصورة ليست لطائرة حربية يمنية الصنع من الجيل الرابع,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست لرضيع يخوض تجربة القفز المظلي,أخبار,زائف
صورة السيسي وهو يؤدي صلاة الجمعة في مسجد المشير طنطاوي حديثة وليست خلال انتشار كورونا,أخبار,صحيح
البنتاغون لم يرفع درجة التأهب إلى اللون الأحمر تحسّبًا لوقوع انفجار نووي في خليج عدن,أخبار,زائف
المتحدث باسم جيش الاحتلال الإسرائيلي دانيال هاغاري لم يعلن استقالته,أخبار,زائف
لم ينفِ مسؤول في حماس اضطرار مواطني غزة إلى دفع آلاف الدولارات لشركة هلا لعبور مصر,أخبار,زائف
الصورة مفبركة وليست لنتنياهو وهو داخل مستشفى بسبب إصابته بفايروس كورونا,أخبار,زائف
التصميم مفبرك ولا صحة للتصريح المنسوب لأحمد الطيب بأن غزة بيعت من قبل الخونة,أخبار,زائف
التصميم مفبرك والجزيرة لم تنشر خبرًا عن سيطرة الدعم السريع على مواقع للجيش في أم درمان,أخبار,زائف
الفيديو قديم وليس لتهديد رئيس أركان الجيش الأميركي الفصائل الموالية لإيران في العراق,أخبار,زائف
الفيديو مولّد بالذكاء الاصطناعي وترامب لم يعد بإخراج القوات التركية من قبرص,أخبار,زائف
لا صحة للأنباء المتداولة حول عزل العراق اقتصاديًّا ولا يوجد إعلان أميركي بذلك,أخبار,زائف
الفيديو مركّب وليس لانفجار لغم زرعته القسام بوحدة عسكرية إسرائيلية,أخبار,زائف
هيئة قناة السويس لم تعلن توقف جميع شركات الشحن عن العبور عبر القناة,أخبار,زائف
لم يصدر عن الرئاسة المصرية قرار ببناء معبد يهودي في العاصمة الإدارية,أخبار,زائف
